Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
DPM3,16369097.587967068,20268288.89036195,20769687.059804365,12219864.596856462,12219864.596856462,12219864.596856462,12219864.596856462
DPP10,939493172.205541,920315645.1635805,837173343.9178718,1576467404.5822582,1152442917.940051,1605837832.5113034,865920217.5664164
DPP3,476758176.14773744,511587119.40345335,645581527.4944412,251362594.61871555,343920162.3334886,337271016.773301,41853658.98057409
DPP6,4416986191.423472,5109342127.2610855,4457270971.354685,7041165027.070899,5063898760.427739,8759077835.174623,5445300080.203889
DPP7,125956828.70662081,113964636.10073005,171976499.28421623,36554116.868320994,36554116.868320994,157456453.06390196,36554116.868320994
DPP8,10099772.83495574,10099772.83495574,10099772.83495574,13440952.58944871,13440952.58944871,13440952.58944871,13440952.58944871
DPY19L1;DPY19L2,9913456.001081066,9913456.001081066,9913456.001081066,9716834.883471314,9716834.883471314,9716834.883471314,9716834.883471314
DPY30,112296063.32310006,106092842.66320795,76632457.7786519,54131295.96237741,54131295.96237741,54131295.96237741,54131295.96237741
DPYSL2,232310641890.46268,224319078544.4877,267859404817.64746,180708413416.43152,144474685318.80997,170794985437.9207,119391528265.75551
DPYSL3,69646436259.23085,37124778767.27466,37312014094.81324,48921670294.97894,35737168627.99829,47227960963.538895,20750035358.703365
DPYSL4,12994765039.274698,8563120286.1661,9276547940.083841,8963662309.985125,5018512510.188999,6833491930.373368,2934629018.084771
DPYSL5,51347846547.618225,27594499812.51162,29913223295.607388,23033106124.438103,19268294702.91984,15674371589.684355,10209546525.926783
DR1,23406332.44155356,8408064.618181631,8408064.618181631,17580045.999374315,17580045.999374315,17580045.999374315,17580045.999374315
DRAP1,10486372.852825273,10486372.852825273,10486372.852825273,10673781.67849212,10673781.67849212,10673781.67849212,10673781.67849212
DRG1,77773587.67381112,41136468.16160231,68711921.50421736,107375642.86584938,31951694.33644552,31951694.33644552,31951694.33644552
DRG2,91094196.3776497,75654891.08782162,112530708.2609046,13436809.4749443,13436809.4749443,13436809.4749443,13436809.4749443
DSCR3,21285987.422575977,9170440.561096013,46303009.420904405,15505162.201226749,15505162.201226749,15505162.201226749,15505162.201226749
DSP,9489380.06108331,9489380.06108331,9489380.06108331,13078706.678912751,453924613.8535318,13078706.678912751,13078706.678912751
DST,1759987504.7603288,1650300800.3871377,3358637674.1899424,1369557651.8415742,1123609924.1488461,1528949166.4507282,418187891.2088177
DSTN,7774790538.851698,7542259609.039915,9322400554.973515,5124248065.115189,4530968466.544915,4553199007.382543,5698684551.047034
DTD1,198101672.09240273,87700571.93388009,55330495.58158527,51771197.70270824,789861574.1199665,51771197.70270824,51771197.70270824
DTNA,244686348.25081027,214089785.13598025,271723745.0177277,393358271.31534374,50263371.492494114,354138060.445048,50263371.492494114
DTX3,54543500.4235364,48377569.00750247,48208922.36298537,31576739.310327254,31576739.310327254,31576739.310327254,31576739.310327254
DTX3L,9886947.617356293,9886947.617356293,9886947.617356293,8800026.439884098,8800026.439884098,8800026.439884098,8800026.439884098
DTYMK,9830440.440834956,9830440.440834956,9830440.440834956,12301839.603142975,12301839.603142975,12301839.603142975,12301839.603142975
DUSP19,10040661.779979546,10040661.779979546,10040661.779979546,9441162.343162458,9441162.343162458,9441162.343162458,9441162.343162458
DUSP23,17737123.74343962,42910647.1871307,9228229.6083354,13231314.19938984,13231314.19938984,13231314.19938984,13231314.19938984
DUSP3,2415242234.845734,2294581834.0442934,2619433147.058601,2149047568.147617,1873431237.6761258,1812124208.8147318,623766537.4429507
DUT,170307585.94313526,145149571.17345876,214730891.95986733,263233717.6158869,162716818.24755132,261348500.58740127,229812866.2270446
DXO,9430896.793460358,9430896.793460358,9430896.793460358,26835292.562851354,26835292.562851354,26835292.562851354,26835292.562851354
DYNC1H1,88603626541.54126,67945154278.24543,84760395987.43216,65104581837.19855,60327966567.0428,63929563256.173,38205683630.13333
DYNC1I1,2089387072.2504182,2006296594.1345525,1977662674.7761202,1227161910.8344357,1347752867.7688618,1330547041.060964,320058221.7795903
DYNC1I2,1209603547.6426651,614714645.42052,1116201027.337376,1047413139.9813324,1313538064.3413637,989450864.9774984,336701015.1629213
DYNC1LI1,2057195835.3455248,1255574066.20983,1574521156.3813574,1822406931.2006931,1640425875.9620514,1760819063.2645159,507916808.989509
DYNC1LI2,2856444906.828424,2105237215.5548213,2806450168.7268224,3119438290.999388,2407967959.013583,2261704328.5253825,904722544.0816933
DYNC2H1,43265569.36452818,9131356.966108866,9131356.966108866,14275848.492367776,14275848.492367776,14275848.492367776,14275848.492367776
DYNLL1,2632375301.8654203,1318277893.934713,1715755151.816184,2242772557.271348,1048014950.6507385,1351063669.7099411,1474822341.0274696
DYNLL2,7340649005.562168,10167070866.821976,7810132739.055113,7085258078.109468,4722429709.149795,5293155462.321845,4060855809.606597
DYNLRB1,2456943743.624031,2180265127.644867,2933962115.7818627,1679251439.2682753,965043778.1891854,928133905.2891307,777894077.5024339
DYNLT1,159999273.70886508,122242508.37522855,147062886.2281454,20885586.368132927,20885586.368132927,20885586.368132927,20885586.368132927
DYNLT3,519822563.046647,365867226.76863796,1322625216.5465736,54608923.573155776,806628694.752313,54608923.573155776,54608923.573155776
EARS2,105384590.58517294,131192534.18212609,117770943.92370956,148793134.57350826,29366218.32793609,29366218.32793609,29366218.32793609
ECE2,9756490.270650782,9756490.270650782,9756490.270650782,9356942.9035043,9356942.9035043,9356942.9035043,9356942.9035043
ECH1,2001052464.8918962,1776840428.2244987,2009612471.6687882,1832544457.8445895,1530265071.7264192,2060295619.695876,1248347215.8244169
ECHDC1,406654078.9916668,361092868.66901743,539046632.3934921,422631490.8525815,558838308.3025724,640234971.6676003,28793253.92755312
ECHS1,9199604383.449455,9832302394.484394,9430501209.3719,4775345204.177773,6213071601.560688,6727695021.699768,5975246002.362909
ECI1,237662057.6365939,170379067.38938868,185529692.93991283,24384560.039324872,282510184.4571917,24384560.039324872,526904697.0819691
ECI2,118798828.8151455,168029177.95290053,516252235.77202106,42010841.60836554,42010841.60836554,42010841.60836554,42010841.60836554
ECSIT,9764172.658912435,9764172.658912435,9764172.658912435,12104223.69577192,12104223.69577192,12104223.69577192,12104223.69577192
EDC3,9372781.185086895,9372781.185086895,35830156.343714274,12161975.113489028,12161975.113489028,12161975.113489028,12161975.113489028
EDC4,58615911.61188001,47442614.35661045,79266954.96151023,52262038.61583619,52262038.61583619,52262038.61583619,52262038.61583619
EDF1,12455145.574706357,529216746.233141,497452022.0138613,33978933.1710066,313232510.4386538,33978933.1710066,161673033.26284447
EDIL3,30575868.048634358,64415020.89426257,224282297.82573754,10742002.326527836,10742002.326527836,43455509.12640594,10742002.326527836
EDNRB,10062999.805599988,10062999.805599988,10062999.805599988,9539122.843335854,9539122.843335854,9539122.843335854,9539122.843335854
EEA1,1180918949.9811103,1289235787.6345618,1310504281.040264,1007894194.1275228,1299432912.9963717,1144440833.0249681,955445508.3400134
EEF1A1,12622274073.911705,8565674204.89599,8726376791.05766,5986447124.007836,4907450091.010847,5567538185.922188,4496837318.116594
EEF1A2,27146249571.444668,26906483664.366673,28950140688.36696,28752213126.794296,26645242951.81182,23919203311.476467,15282506514.876423
EEF1B2,2939226279.5811853,2997227905.3891,2608547784.353866,2695558518.091511,1704373348.6405652,3285648870.8187704,1318240532.967953
EEF1D,1495002725.4587824,1643174786.407958,1309924342.2964087,1151870041.3866456,880757940.3660702,1185201754.7417662,881834875.6013584
EEF1E1,178519433.92602566,215290561.1805601,192761530.19763854,250175027.7904307,24864884.275025308,24864884.275025308,24864884.275025308
EEF1G,7221788203.735545,7412094080.315732,5912522940.429366,6047088896.638009,3528991534.040673,5520223385.867987,3612029116.538457
EEF2,10501138028.556774,9113530656.182241,10334717110.5691,9227679113.386278,8966329363.025848,8923407633.361116,7014709113.813139
EEFSEC,174439432.95270315,173723062.50982836,198968775.40678018,342962945.17656094,26401464.419147823,194253688.16034216,26401464.419147823
EFCAB5,10127589.583023366,10127589.583023366,10127589.583023366,9432668.31668743,9432668.31668743,9432668.31668743,9432668.31668743
EFEMP1,20900263.160155755,9440011.050835868,9440011.050835868,13545046.911687782,13545046.911687782,13545046.911687782,13545046.911687782
EFHD1,10308516.836989034,10308516.836989034,10308516.836989034,9927393.570933983,9927393.570933983,9927393.570933983,9927393.570933983
EFHD2,351086635.2319718,392501570.31114554,602250886.3020664,213744102.56359825,356610154.9251277,107946264.17906192,138195280.7155358
EFNB2,23874707.140069503,9510865.494594127,9510865.494594127,10848854.258345567,10848854.258345567,10848854.258345567,10848854.258345567
EFNB3,90866312.24958938,68057645.23201126,9466289.92901456,11734827.107518824,11734827.107518824,11734827.107518824,11734827.107518824
EFR3A,124760262.88580497,104193665.3462472,60209290.78331598,158734676.1935851,42398742.296176106,42398742.296176106,42398742.296176106
EFR3B,483427242.9002333,953033282.4096843,617286729.5632151,460255429.02045953,410611102.7198727,665360435.9055982,39490325.069495045
EFTUD2,177585864.15391406,57112772.39460314,95227255.6286618,46265954.78718673,119112988.53685096,46265954.78718673,46265954.78718673
EGFR,71063502.52272806,32025498.015045352,108240521.87034652,40352695.19783349,40352695.19783349,40352695.19783349,40352695.19783349
EGLN3;EGLN1,18176701.40423873,51001433.5813174,9116003.095904456,13326970.76433979,13326970.76433979,13326970.76433979,13326970.76433979
EHBP1;EHBP1L1,10086181.12175452,10086181.12175452,10086181.12175452,9400041.52035867,9400041.52035867,9400041.52035867,9400041.52035867
EHD1,998838769.2442691,802387833.8458284,814718862.3469312,330281665.7804348,383605285.6234592,440259292.86746395,652505635.4989268
EHD2,14617604.553705262,2497980.4832291044,21892703.837195538,34839429.7031522,34839429.7031522,127539254.29594572,1157637103.4094923
EHD3,5638329565.686471,8952517309.833775,8722969338.091768,5869982017.465438,4551132017.105592,4229130788.679659,4265848935.3065643
EHD4,9209790.49826575,9209790.49826575,9209790.49826575,13486417.210134588,13486417.210134588,13486417.210134588,13486417.210134588
EHMT2,9606830.875843441,9606830.875843441,333900989.601711,9059599.60147646,9059599.60147646,9059599.60147646,9059599.60147646
EIF1,46958983.2876446,47213792.628707886,69273372.0033617,52951812.29692824,52951812.29692824,52951812.29692824,52951812.29692824
EIF1AX,180484117.9758409,44625702.87411657,95338502.67594256,32262598.077617936,32262598.077617936,32262598.077617936,32262598.077617936
EIF1B,42359093.99010579,84056997.18451817,186970704.0921813,39205384.77254966,39205384.77254966,39205384.77254966,39205384.77254966
EIF2A,45816324.852083676,58254846.910271056,40017446.70296138,24331266.5742493,24331266.5742493,323467087.0829778,24331266.5742493
EIF2AK2,286190587.1829268,241748354.40639225,307659041.58462965,360698483.16827464,336222253.84915835,345894829.06314623,222696371.48921284
EIF2B1,100284108.92958719,167274707.98690432,104721750.10199594,41696905.52131213,41696905.52131213,210381893.17449945,41696905.52131213
EIF2B2,60458486.23865528,5375379.376034131,55435954.17569147,23529719.79031913,23529719.79031913,23529719.79031913,23529719.79031913
EIF2B3,16234330.24849117,68846473.9849351,56136350.31321586,33046224.741923153,33046224.741923153,33046224.741923153,33046224.741923153
